"course_id","skill_id","categories"
"973","10928","[""description""]"
"973","11318","[""description""]"
"973","11412","[""description"", ""objectives""]"
"974","11574","[""assessment""]"
"976","10872","[""course_content""]"
"976","10920","[""course_content""]"
"976","10921","[""course_content""]"
"976","10983","[""prerequisites""]"
"976","11006","[""course_content""]"
"976","11053","[""course_content""]"
"976","11257","[""course_content""]"
"976","11954","[""general_competences""]"
"976","12407","[""assessment""]"
"978","12376","[""lesson_name""]"
"979","10920","[""description""]"
"979","11095","[""description""]"
"979","11211","[""description""]"
"979","11257","[""description""]"
"980","10868","[""description"", ""prerequisites""]"
"980","11095","[""description""]"
"980","12234","[""lesson_name""]"
"980","12240","[""lesson_name""]"
"985","10983","[""description"", ""prerequisites""]"
"985","11574","[""description""]"
"986","10983","[""prerequisites""]"
"986","12152","[""prerequisites""]"
"987","10983","[""description"", ""prerequisites""]"
"988","10920","[""prerequisites""]"
"988","11881","[""lesson_name""]"
"989","11450","[""description""]"
"989","12475","[""description""]"
"990","11574","[""assessment"", ""description""]"
"990","11911","[""description""]"
"991","11111","[""assessment""]"
"991","12257","[""lesson_name""]"
"992","10906","[""description""]"
"992","10962","[""description""]"
"992","10997","[""description""]"
"992","11053","[""description""]"
"992","11087","[""description""]"
"992","11095","[""description""]"
"992","11281","[""description""]"
"992","12504","[""description""]"
"992","12519","[""description""]"
"992","12531","[""description""]"
"993","11111","[""assessment"", ""course_content"", ""description""]"
"994","11257","[""lesson_name""]"
"998","10868","[""course_content""]"
"998","10914","[""course_content""]"
"998","10917","[""course_content""]"
"998","11009","[""course_content""]"
"998","11013","[""course_content""]"
"998","11046","[""course_content""]"
"998","11086","[""course_content""]"
"998","11189","[""course_content""]"
"998","11215","[""course_content""]"
"998","11443","[""course_content""]"
"998","11508","[""course_content""]"
"998","12519","[""assessment"", ""course_content""]"
"998","12545","[""course_content""]"
"998","12557","[""course_content""]"
"998","12591","[""assessment""]"
"999","10868","[""msc_bsc_list""]"
"999","10872","[""prerequisites""]"
"1000","10868","[""degree_titles""]"
"1000","10891","[""description""]"
"1000","11071","[""course_content"", ""description""]"
"1001","10868","[""msc_bsc_list""]"
"1001","11197","[""course_content""]"
"1001","11427","[""description"", ""objectives""]"
"1001","11588","[""prerequisites""]"
"1001","13701","[""course_content""]"
"1001","14540","[""description"", ""objectives""]"
"1002","10868","[""degree_titles""]"
"1002","11076","[""lesson_name""]"
"1002","11197","[""description"", ""objectives""]"
"1002","11427","[""description""]"
"1002","11588","[""msc_bsc_list""]"
"1002","11757","[""description"", ""objectives""]"
"1003","11427","[""objectives""]"
"1003","11588","[""msc_bsc_list""]"
"1003","14591","[""objectives""]"
"1004","10865","[""course_content"", ""prerequisites""]"
"1004","10877","[""course_content"", ""description"", ""objectives""]"
"1004","10898","[""course_content"", ""description"", ""objectives""]"
"1004","10902","[""course_content"", ""description""]"
"1004","10904","[""course_content""]"
"1004","10905","[""course_content""]"
"1004","10908","[""course_content"", ""description""]"
"1004","10932","[""description"", ""objectives""]"
"1004","10962","[""course_content""]"
"1004","10975","[""course_content""]"
"1004","10988","[""course_content"", ""description""]"
"1004","10989","[""course_content""]"
"1004","10992","[""course_content""]"
"1004","11009","[""course_content""]"
"1004","11042","[""course_content""]"
"1004","11046","[""course_content""]"
"1004","11619","[""course_content""]"
"1004","11677","[""course_content"", ""description""]"
"1004","12025","[""description"", ""objectives""]"
"1004","12156","[""description"", ""objectives""]"
"1004","12375","[""course_content"", ""description""]"
"1004","12503","[""course_content""]"
"1004","12727","[""course_content""]"
"1004","12768","[""course_content""]"
"1004","13962","[""course_content""]"
"1004","14610","[""description"", ""objectives""]"
"1004","14627","[""course_content"", ""description""]"
"1005","10868","[""degree_titles""]"
"1005","10872","[""prerequisites""]"
"1005","11009","[""description"", ""objectives""]"
"1006","10868","[""degree_titles""]"
"1006","12630","[""description"", ""objectives""]"
"1007","10868","[""msc_bsc_list""]"
"1007","10914","[""description"", ""objectives""]"
"1007","10948","[""prerequisites""]"
"1007","10997","[""objectives""]"
"1007","10999","[""objectives""]"
"1007","11297","[""course_content""]"
"1007","12960","[""objectives""]"
"1008","10868","[""degree_titles""]"
"1008","10872","[""prerequisites""]"
"1009","10868","[""degree_titles""]"
"1009","10872","[""lesson_name""]"
"1010","10872","[""prerequisites""]"
"1010","10889","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"1010","11006","[""course_content"", ""description"", ""objectives""]"
"1010","11588","[""prerequisites""]"
"1010","14129","[""course_content""]"
"1011","10868","[""lesson_name""]"
"1011","10872","[""prerequisites""]"
"1012","10868","[""degree_titles""]"
"1012","11335","[""course_content""]"
"1013","10965","[""course_content""]"
"1013","11435","[""course_content""]"
"1013","12143","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"1013","12161","[""description"", ""objectives""]"
"1013","14461","[""description"", ""objectives""]"
"1014","10872","[""course_content""]"
"1014","10885","[""description"", ""objectives""]"
"1014","10948","[""prerequisites""]"
"1014","11085","[""course_content""]"
"1014","11297","[""description"", ""objectives""]"
"1014","14521","[""description"", ""lesson_name"", ""objectives""]"
"1014","14541","[""course_content""]"
"1015","11557","[""course_content""]"
"1015","12143","[""course_content""]"
"1016","13421","[""course_content""]"
"1016","14448","[""description"", ""objectives""]"
"1016","14450","[""description"", ""objectives""]"
"1016","14457","[""course_content""]"
"1016","14463","[""course_content""]"
"1017","10876","[""course_content"", ""description""]"
"1017","11019","[""course_content"", ""description""]"
"1017","11292","[""course_content"", ""description""]"
"1017","11464","[""course_content"", ""description""]"
"1017","13947","[""lesson_name""]"
"1017","14053","[""course_content"", ""description""]"
"1017","14498","[""course_content"", ""description""]"
"1018","10999","[""course_content""]"
"1018","11829","[""course_content""]"
"1018","12288","[""description"", ""objectives""]"
"1018","14609","[""description"", ""objectives""]"
"1020","10904","[""description"", ""lesson_name"", ""objectives""]"
"1020","10927","[""description"", ""objectives""]"
"1020","11588","[""msc_bsc_list""]"
"1020","11933","[""description"", ""objectives""]"
"1020","12152","[""prerequisites""]"
"1020","14142","[""course_content""]"
"1021","10921","[""lesson_name""]"
"1021","11588","[""msc_bsc_list""]"
"1021","13952","[""course_content""]"
"1022","10868","[""degree_titles""]"
"1022","10872","[""prerequisites""]"
"1022","10948","[""prerequisites""]"
"1022","10949","[""description"", ""objectives""]"
"1022","11265","[""course_content"", ""description""]"
"1022","11281","[""prerequisites""]"
"1022","12280","[""course_content""]"
"1022","13581","[""course_content"", ""description""]"
"1022","14151","[""course_content"", ""description""]"
"1022","14424","[""course_content""]"
"1023","10868","[""course_content"", ""msc_bsc_list""]"
"1023","10872","[""course_content"", ""prerequisites""]"
"1023","10888","[""course_content""]"
"1023","10892","[""course_content""]"
"1023","10898","[""course_content""]"
"1023","10997","[""course_content"", ""description"", ""objectives""]"
"1023","11064","[""course_content"", ""description"", ""objectives""]"
"1023","11087","[""course_content""]"
"1023","11123","[""course_content""]"
"1023","11269","[""course_content"", ""description""]"
"1023","11278","[""course_content""]"
"1023","11546","[""course_content""]"
"1023","11588","[""msc_bsc_list"", ""prerequisites""]"
"1023","11865","[""course_content"", ""description"", ""objectives""]"
"1023","11925","[""course_content"", ""description""]"
"1023","12033","[""course_content""]"
"1023","12161","[""course_content""]"
"1023","12436","[""course_content""]"
"1023","12727","[""course_content""]"
"1023","12839","[""course_content""]"
"1023","13260","[""course_content"", ""description""]"
"1023","14167","[""course_content""]"
"1023","14484","[""course_content"", ""description""]"
"1023","14747","[""course_content"", ""description""]"
"1023","14758","[""objectives""]"
"1023","14764","[""objectives""]"
"1023","14835","[""course_content""]"
"1024","10975","[""description"", ""objectives""]"
"1024","10977","[""course_content""]"
"1024","11528","[""description"", ""objectives""]"
"1024","11552","[""description"", ""objectives""]"
"1024","12248","[""lesson_name""]"
"1024","12534","[""course_content"", ""description"", ""objectives""]"
